LineId,EventId,OriginalLog,TemplateGeneric,TemplateAnnotated,VariablesJson,Output,OutputTemplateGeneric,OutputTemplateAnnotated,OutputVariablesJson
11,E11,81109 204722 567 INFO dfs.DataNode$PacketResponder: Received block blk_5402003568334525940 of size 67108864 from /10.251.214.112,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81109"", ""TIME"": ""204722"", ""PID"": ""567"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""5402003568334525940"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.214.112""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""204722"", ""ID_3"": ""567"", ""BLOCK_ID"": ""5402003568334525940"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.214.112""}, ""original_log"": ""81109 204722 567 INFO dfs.DataNode$PacketResponder: Received block blk_5402003568334525940 of size 67108864 from /10.251.214.112""}",<*> <*> <*> INFO dfs.DataNode$PacketResponder: Received block blk_<*> of size <*> from /<*>,<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""ID_1"": ""81109"", ""ID_2"": ""204722"", ""ID_3"": ""567"", ""BLOCK_ID"": ""5402003568334525940"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.214.112""}"
12,E13,81109 204815 653 INFO dfs.DataNode$DataXceiver: Receiving block blk_5792489080791696128 src: /10.251.30.6:33145 dest: /10.251.30.6:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81109"", ""TIME"": ""204815"", ""PID"": ""653"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""5792489080791696128"", ""SRC_IP_ADDRESS"": ""10.251.30.6"", ""SRC_PORT"": ""33145"", ""DEST_IP_ADDRESS"": ""10.251.30.6"", ""DEST_PORT"": ""50010""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$DataXceiver: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""204815"", ""ID_3"": ""653"", ""BLOCK_ID"": ""5792489080791696128"", ""IP_ADDRESS_1"": ""10.251.30.6"", ""PORT_1"": ""33145"", ""IP_ADDRESS_2"": ""10.251.30.6"", ""PORT_2"": ""50010""}, ""original_log"": ""81109 204815 653 INFO dfs.DataNode$DataXceiver: Receiving block blk_5792489080791696128 src: /10.251.30.6:33145 dest: /10.251.30.6:50010""}",<*> <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$DataXceiver: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""ID_1"": ""81109"", ""ID_2"": ""204815"", ""ID_3"": ""653"", ""BLOCK_ID"": ""5792489080791696128"", ""IP_ADDRESS_1"": ""10.251.30.6"", ""PORT_1"": ""33145"", ""IP_ADDRESS_2"": ""10.251.30.6"", ""PORT_2"": ""50010""}"
13,E13,81109 204842 663 INFO dfs.DataNode$DataXceiver: Receiving block blk_1724757848743533110 src: /10.251.111.130:49851 dest: /10.251.111.130:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81109"", ""TIME"": ""204842"", ""PID"": ""663"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""1724757848743533110"", ""SRC_IP_ADDRESS"": ""10.251.111.130"", ""SRC_PORT"": ""49851"", ""DEST_IP_ADDRESS"": ""10.251.111.130"", ""DEST_PORT"": ""50010""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$DataXceiver: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""204842"", ""ID_3"": ""663"", ""BLOCK_ID"": ""1724757848743533110"", ""IP_ADDRESS_1"": ""10.251.111.130"", ""PORT_1"": ""49851"", ""IP_ADDRESS_2"": ""10.251.111.130"", ""PORT_2"": ""50010""}, ""original_log"": ""81109 204842 663 INFO dfs.DataNode$DataXceiver: Receiving block blk_1724757848743533110 src: /10.251.111.130:49851 dest: /10.251.111.130:50010""}",<*> <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$DataXceiver: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""ID_1"": ""81109"", ""ID_2"": ""204842"", ""ID_3"": ""663"", ""BLOCK_ID"": ""1724757848743533110"", ""IP_ADDRESS_1"": ""10.251.111.130"", ""PORT_1"": ""49851"", ""IP_ADDRESS_2"": ""10.251.111.130"", ""PORT_2"": ""50010""}"
14,E6,81109 204908 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.8:50010 is added to blk_8015913224713045110 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81109"", ""TIME"": ""204908"", ""PID"": ""31"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.110.8"", ""PORT"": ""50010"", ""BLOCK_ID"": ""8015913224713045110"", ""SIZE"": ""67108864""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""204908"", ""ID_3"": ""31"", ""IP_ADDRESS"": ""10.251.110.8"", ""PORT"": ""50010"", ""BLOCK_ID"": ""8015913224713045110"", ""SIZE"": ""67108864""}, ""original_log"": ""81109 204908 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.8:50010 is added to blk_8015913224713045110 size 67108864""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""ID_1"": ""81109"", ""ID_2"": ""204908"", ""ID_3"": ""31"", ""IP_ADDRESS"": ""10.251.110.8"", ""PORT"": ""50010"", ""BLOCK_ID"": ""8015913224713045110"", ""SIZE"": ""67108864""}"
15,E13,81109 204925 673 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5623176793330377570 src: /10.251.75.228:53725 dest: /10.251.75.228:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81109"", ""TIME"": ""204925"", ""PID"": ""673"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-5623176793330377570"", ""SRC_IP_ADDRESS"": ""10.251.75.228"", ""SRC_PORT"": ""53725"", ""DEST_IP_ADDRESS"": ""10.251.75.228"", ""DEST_PORT"": ""50010""}","{""template"": ""<ID> <ID_1> <ID_2> INFO dfs.DataNode$DataXceiver: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS>:<PORT> dest: /<IP_ADDRESS_1>:<PORT_1>"", ""variables"": {""ID"": ""81109"", ""ID_1"": ""204925"", ""ID_2"": ""673"", ""BLOCK_ID"": ""-5623176793330377570"", ""IP_ADDRESS"": ""10.251.75.228"", ""PORT"": ""53725"", ""IP_ADDRESS_1"": ""10.251.75.228"", ""PORT_1"": ""50010""}, ""original_log"": ""81109 204925 673 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5623176793330377570 src: /10.251.75.228:53725 dest: /10.251.75.228:50010""}",<*> <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<ID> <ID_1> <ID_2> INFO dfs.DataNode$DataXceiver: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS>:<PORT> dest: /<IP_ADDRESS_1>:<PORT_1>,"{""ID"": ""81109"", ""ID_1"": ""204925"", ""ID_2"": ""673"", ""BLOCK_ID"": ""-5623176793330377570"", ""IP_ADDRESS"": ""10.251.75.228"", ""PORT"": ""53725"", ""IP_ADDRESS_1"": ""10.251.75.228"", ""PORT_1"": ""50010""}"
16,E7,81109 205035 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000590_0/part-00590. blk_-1727475099218615100,<*> <*> <*> <*> <*>: BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.allocateBlock: /<FILE_PATH>/part-<PART_ID>. blk_<BLOCK_ID>,"{""DATE"": ""81109"", ""TIME"": ""205035"", ""PID"": ""28"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""FILE_PATH"": ""user/root/rand/_temporary/_task_200811092030_0001_m_000590_0"", ""PART_ID"": ""00590"", ""BLOCK_ID"": ""-1727475099218615100""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_<ID_4>_<ID_5>_<ID_6>_<ID_7>/part-<ID_8>. blk_<ID_9>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""205035"", ""ID_3"": ""28"", ""ID_4"": ""200811092030"", ""ID_5"": ""0001"", ""ID_6"": ""m"", ""ID_7"": ""000590"", ""ID_8"": ""00590"", ""ID_9"": ""-1727475099218615100""}, ""original_log"": ""81109 205035 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000590_0/part-00590. blk_-1727475099218615100""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_<*>_<*>_<*>_<*>/part-<*>. blk_<*>,<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_<ID_4>_<ID_5>_<ID_6>_<ID_7>/part-<ID_8>. blk_<ID_9>,"{""ID_1"": ""81109"", ""ID_2"": ""205035"", ""ID_3"": ""28"", ""ID_4"": ""200811092030"", ""ID_5"": ""0001"", ""ID_6"": ""m"", ""ID_7"": ""000590"", ""ID_8"": ""00590"", ""ID_9"": ""-1727475099218615100""}"
17,E10,81109 205056 710 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_5017373558217225674 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81109"", ""TIME"": ""205056"", ""PID"": ""710"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""1"", ""BLOCK_ID"": ""5017373558217225674""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.DataNode$PacketResponder: PacketResponder <NUMBER_4> for block blk_<BLOCK_ID> terminating"", ""variables"": {""NUMBER_1"": ""81109"", ""NUMBER_2"": ""205056"", ""NUMBER_3"": ""710"", ""NUMBER_4"": ""1"", ""BLOCK_ID"": ""5017373558217225674""}, ""original_log"": ""81109 205056 710 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_5017373558217225674 terminating""}",<*> <*> <*> INFO dfs.DataNode$PacketResponder: PacketResponder <*> for block blk_<*> terminating,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.DataNode$PacketResponder: PacketResponder <NUMBER_4> for block blk_<BLOCK_ID> terminating,"{""NUMBER_1"": ""81109"", ""NUMBER_2"": ""205056"", ""NUMBER_3"": ""710"", ""NUMBER_4"": ""1"", ""BLOCK_ID"": ""5017373558217225674""}"
18,E11,81109 205157 752 INFO dfs.DataNode$PacketResponder: Received block blk_9212264480425680329 of size 67108864 from /10.251.123.1,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81109"", ""TIME"": ""205157"", ""PID"": ""752"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""9212264480425680329"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.123.1""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<ID_4> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""205157"", ""ID_3"": ""752"", ""ID_4"": ""9212264480425680329"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.123.1""}, ""original_log"": ""81109 205157 752 INFO dfs.DataNode$PacketResponder: Received block blk_9212264480425680329 of size 67108864 from /10.251.123.1""}",<*> <*> <*> INFO dfs.DataNode$PacketResponder: Received block blk_<*> of size <*> from /<*>,<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<ID_4> of size <SIZE> from /<IP_ADDRESS>,"{""ID_1"": ""81109"", ""ID_2"": ""205157"", ""ID_3"": ""752"", ""ID_4"": ""9212264480425680329"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.123.1""}"
19,E7,81109 205315 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000742_0/part-00742. blk_-7878121102358435702,<*> <*> <*> <*> <*>: BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.allocateBlock: /<FILE_PATH>/part-<PART_ID>. blk_<BLOCK_ID>,"{""DATE"": ""81109"", ""TIME"": ""205315"", ""PID"": ""29"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""FILE_PATH"": ""user/root/rand/_temporary/_task_200811092030_0001_m_000742_0"", ""PART_ID"": ""00742"", ""BLOCK_ID"": ""-7878121102358435702""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_<ID_4>_<ID_5>_<ID_6>_<ID_7>/part-<ID_8>. blk_<ID_9>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""205315"", ""ID_3"": ""29"", ""ID_4"": ""200811092030"", ""ID_5"": ""0001"", ""ID_6"": ""m"", ""ID_7"": ""000742"", ""ID_8"": ""00742"", ""ID_9"": ""-7878121102358435702""}, ""original_log"": ""81109 205315 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000742_0/part-00742. blk_-7878121102358435702""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_<*>_<*>_<*>_<*>/part-<*>. blk_<*>,<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_<ID_4>_<ID_5>_<ID_6>_<ID_7>/part-<ID_8>. blk_<ID_9>,"{""ID_1"": ""81109"", ""ID_2"": ""205315"", ""ID_3"": ""29"", ""ID_4"": ""200811092030"", ""ID_5"": ""0001"", ""ID_6"": ""m"", ""ID_7"": ""000742"", ""ID_8"": ""00742"", ""ID_9"": ""-7878121102358435702""}"
20,E6,81109 205409 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_4568434182693165548 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81109"", ""TIME"": ""205409"", ""PID"": ""28"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.111.130"", ""PORT"": ""50010"", ""BLOCK_ID"": ""4568434182693165548"", ""SIZE"": ""67108864""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""205409"", ""ID_3"": ""28"", ""IP_ADDRESS"": ""10.251.111.130"", ""PORT"": ""50010"", ""BLOCK_ID"": ""4568434182693165548"", ""SIZE"": ""67108864""}, ""original_log"": ""81109 205409 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_4568434182693165548 size 67108864""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""ID_1"": ""81109"", ""ID_2"": ""205409"", ""ID_3"": ""28"", ""IP_ADDRESS"": ""10.251.111.130"", ""PORT"": ""50010"", ""BLOCK_ID"": ""4568434182693165548"", ""SIZE"": ""67108864""}"
21,E11,81109 205412 832 INFO dfs.DataNode$PacketResponder: Received block blk_-5704899712662113150 of size 67108864 from /10.251.91.229,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81109"", ""TIME"": ""205412"", ""PID"": ""832"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-5704899712662113150"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.91.229""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""205412"", ""ID_3"": ""832"", ""BLOCK_ID"": ""-5704899712662113150"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.91.229""}, ""original_log"": ""81109 205412 832 INFO dfs.DataNode$PacketResponder: Received block blk_-5704899712662113150 of size 67108864 from /10.251.91.229""}",<*> <*> <*> INFO dfs.DataNode$PacketResponder: Received block blk_<*> of size <*> from /<*>,<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""ID_1"": ""81109"", ""ID_2"": ""205412"", ""ID_3"": ""832"", ""BLOCK_ID"": ""-5704899712662113150"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.91.229""}"
22,E6,81109 205632 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.79:50010 is added to blk_-4794867979917102672 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81109"", ""TIME"": ""205632"", ""PID"": ""28"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.74.79"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-4794867979917102672"", ""SIZE"": ""67108864""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""205632"", ""ID_3"": ""28"", ""IP_ADDRESS"": ""10.251.74.79"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-4794867979917102672"", ""SIZE"": ""67108864""}, ""original_log"": ""81109 205632 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.79:50010 is added to blk_-4794867979917102672 size 67108864""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""ID_1"": ""81109"", ""ID_2"": ""205632"", ""ID_3"": ""28"", ""IP_ADDRESS"": ""10.251.74.79"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-4794867979917102672"", ""SIZE"": ""67108864""}"
23,E6,81109 205739 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.197:50010 is added to blk_8763662564934652249 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81109"", ""TIME"": ""205739"", ""PID"": ""29"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.38.197"", ""PORT"": ""50010"", ""BLOCK_ID"": ""8763662564934652249"", ""SIZE"": ""67108864""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""205739"", ""ID_3"": ""29"", ""IP_ADDRESS"": ""10.251.38.197"", ""PORT"": ""50010"", ""BLOCK_ID"": ""8763662564934652249"", ""SIZE"": ""67108864""}, ""original_log"": ""81109 205739 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.197:50010 is added to blk_8763662564934652249 size 67108864""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<ID_1> <ID_2> <ID_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""ID_1"": ""81109"", ""ID_2"": ""205739"", ""ID_3"": ""29"", ""IP_ADDRESS"": ""10.251.38.197"", ""PORT"": ""50010"", ""BLOCK_ID"": ""8763662564934652249"", ""SIZE"": ""67108864""}"
24,E11,81109 205742 1001 INFO dfs.DataNode$PacketResponder: Received block blk_-5861636720645142679 of size 67108864 from /10.251.70.211,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81109"", ""TIME"": ""205742"", ""PID"": ""1001"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-5861636720645142679"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.70.211""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""ID_1"": ""81109"", ""ID_2"": ""205742"", ""ID_3"": ""1001"", ""BLOCK_ID"": ""-5861636720645142679"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.70.211""}, ""original_log"": ""81109 205742 1001 INFO dfs.DataNode$PacketResponder: Received block blk_-5861636720645142679 of size 67108864 from /10.251.70.211""}",<*> <*> <*> INFO dfs.DataNode$PacketResponder: Received block blk_<*> of size <*> from /<*>,<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""ID_1"": ""81109"", ""ID_2"": ""205742"", ""ID_3"": ""1001"", ""BLOCK_ID"": ""-5861636720645142679"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.70.211""}"
